"1 _ 1,,,""1 _ 2"",,,""1 _ 3"",,,""1 _ 4"",,,""1 _ 5"",,,""1 _ 6"",,,""1 _ 7"",,,""1 _ 8"",,,""1 _ 9"",,,""1 _ 10"",,"
"Czas,""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"",""Czas"",""Si³a"",""Przemieszczenie"""
"sec,""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"",""sec"",""N"",""mm"""
"0,""-0,005722046"",""0,001125"",""0"",""0,004768372"",""0,001"",""0"",""-0,01303355"",""0,001"",""0"",""-0,00222524"",""0,0015"",""0"",""-0,00111262"",""0,001375"",""0"",""0,005245209"",""0,000875"",""0"",""-0,00333786"",""0,000625"",""0"",""-0,0003178914"",""0,001"",""0"",""-0,00333786"",""0,000875"",""0"",""0,001589457"",""0,00075"""
"0,01,""-0,004609426"",""0,006625"",""0,01"",""0,004927317"",""0,0065"",""0,01"",""-0,01414617"",""0,005625"",""0,01"",""-0,00111262"",""0,007125"",""0,01"",""-0,0009536743"",""0,006375"",""0,01"",""0,004927317"",""0,0055"",""0,01"",""-0,00333786"",""0,006625"",""0,01"",""-0,0003178914"",""0,00775"",""0,01"",""-0,005086263"",""0,005625"",""0,01"",""-0,004132589"",""0,007875"""
"0,12,""0,1529058"",""0,3765"",""0,12"",""0,1848539"",""0,3765"",""0,12"",""0,1314481"",""0,377"",""0,12"",""0,1637141"",""0,377125"",""0,12"",""0,1657804"",""0,377"",""0,12"",""0,1554489"",""0,376625"",""0,12"",""0,1565615"",""0,376875"",""0,12"",""0,1554489"",""0,376875"",""0,12"",""0,1578331"",""0,37675"",""0,12"",""0,1475016"",""0,37675"""
"0,13,""0,1225471"",""0,4275"",""0,13"",""0,1560847"",""0,4275"",""0,13"",""0,1001358"",""0,4275"",""0,13"",""0,1292229"",""0,4275"",""0,13"",""0,1393954"",""0,4275"",""0,13"",""0,1319249"",""0,4275"",""0,13"",""0,1244545"",""0,427625"",""0,13"",""0,1300176"",""0,427125"",""0,13"",""0,1220703"",""0,4275"",""0,13"",""0,1223882"",""0,427375"""
"0,14,""0,07390976"",""0,477875"",""0,14"",""0,1002947"",""0,477875"",""0,14"",""0,0518163"",""0,478"",""0,14"",""0,07963181"",""0,478"",""0,14"",""0,08869171"",""0,478"",""0,14"",""0,08662542"",""0,478"",""0,14"",""0,07279714"",""0,47825"",""0,14"",""0,07756551"",""0,477875"",""0,14"",""0,07041296"",""0,477875"",""0,14"",""0,06596247"",""0,47775"""
"0,15,""0,04148483"",""0,52825"",""0,15"",""0,05801519"",""0,52825"",""0,15"",""0,0184377"",""0,528625"",""0,15"",""0,04498164"",""0,528625"",""0,15"",""0,0518163"",""0,5285"",""0,15"",""0,05102158"",""0,52825"",""0,15"",""0,03814697"",""0,528625"",""0,15"",""0,04021327"",""0,528375"",""0,15"",""0,04212062"",""0,528125"",""0,15"",""0,02670288"",""0,52825"""
"0,16,""0,02241135"",""0,578625"",""0,16"",""0,03274282"",""0,578625"",""0,16"",""0,002861023"",""0,5790001"",""0,16"",""0,02543131"",""0,5790001"",""0,16"",""0,03147125"",""0,578875"",""0,16"",""0,02940496"",""0,578625"",""0,16"",""0,01986822"",""0,57875"",""0,16"",""0,02272924"",""0,5785"",""0,16"",""0,03067652"",""0,578625"",""0,16"",""0,01478195"",""0,578625"""
"0,17,""0,01478195"",""0,629"",""0,17"",""0,02241135"",""0,6291251"",""0,17"",""0,0001589457"",""0,6291251"",""0,17"",""0,01748403"",""0,62925"",""0,17"",""0,02272924"",""0,6291251"",""0,17"",""0,02002716"",""0,6291251"",""0,17"",""0,01207987"",""0,62925"",""0,17"",""0,01764297"",""0,62875"",""0,17"",""0,02352397"",""0,6291251"",""0,17"",""0,01398722"",""0,629"""
"0,18,""0,0166893"",""0,6792501"",""0,18"",""0,02511342"",""0,6792501"",""0,18"",""0,003655751"",""0,6795"",""0,18"",""0,01955032"",""0,6793751"",""0,18"",""0,0240008"",""0,679625"",""0,18"",""0,02384186"",""0,6793751"",""0,18"",""0,01764297"",""0,67975"",""0,18"",""0,02145767"",""0,6792501"",""0,18"",""0,02304713"",""0,6792501"",""0,18"",""0,01351039"",""0,6792501"""
"0,19,""0,01589457"",""0,7295001"",""0,19"",""0,02717972"",""0,7295001"",""0,19"",""0,003973643"",""0,72975"",""0,19"",""0,02272924"",""0,729875"",""0,19"",""0,02559026"",""0,72975"",""0,19"",""0,03019969"",""0,7295001"",""0,19"",""0,02622604"",""0,72975"",""0,19"",""0,02511342"",""0,729625"",""0,19"",""0,02876917"",""0,7295001"",""0,19"",""0,01207987"",""0,729625"""
"0,2,""0,01160304"",""0,77975"",""0,2"",""0,02479553"",""0,77975"",""0,2"",""0,001748403"",""0,78"",""0,2"",""0,02463659"",""0,78"",""0,2"",""0,0222524"",""0,779875"",""0,2"",""0,03194809"",""0,7796251"",""0,2"",""0,02940496"",""0,77975"",""0,2"",""0,02590815"",""0,7796251"",""0,2"",""0,03417333"",""0,7796251"",""0,2"",""0,01509984"",""0,779875"""
"0,21,""0,01192093"",""0,830125"",""0,21"",""0,02559026"",""0,830125"",""0,21"",""0,005245209"",""0,830125"",""0,21"",""0,02861023"",""0,83025"",""0,21"",""0,02241135"",""0,83"",""0,21"",""0,03417333"",""0,830125"",""0,21"",""0,0333786"",""0,83025"",""0,21"",""0,02876917"",""0,8297501"",""0,21"",""0,03433228"",""0,83"",""0,21"",""0,02241135"",""0,83"""
"0,22,""0,01478195"",""0,880125"",""0,22"",""0,03019969"",""0,880125"",""0,22"",""0,01001358"",""0,880375"",""0,22"",""0,03099442"",""0,880375"",""0,22"",""0,02829234"",""0,88025"",""0,22"",""0,03671646"",""0,880125"",""0,22"",""0,03782908"",""0,880375"",""0,22"",""0,03178914"",""0,880125"",""0,22"",""0,03035863"",""0,880125"",""0,22"",""0,02384186"",""0,880125"""
"0,23,""0,01366933"",""0,930375"",""0,23"",""0,03274282"",""0,930375"",""0,23"",""0,0111262"",""0,930625"",""0,23"",""0,03035863"",""0,930625"",""0,23"",""0,03306071"",""0,930375"",""0,23"",""0,03782908"",""0,9301251"",""0,23"",""0,03941854"",""0,9305"",""0,23"",""0,03099442"",""0,93025"",""0,23"",""0,0298818"",""0,9300001"",""0,23"",""0,0184377"",""0,930375"""
"0,24,""0,01239777"",""0,9803751"",""0,24"",""0,035127"",""0,9803751"",""0,24"",""0,0111262"",""0,980625"",""0,24"",""0,03194809"",""0,980625"",""0,24"",""0,03671646"",""0,9803751"",""0,24"",""0,03989537"",""0,9802501"",""0,24"",""0,04148483"",""0,9803751"",""0,24"",""0,03099442"",""0,9802501"",""0,24"",""0,03830592"",""0,9803751"",""0,24"",""0,02066294"",""0,9805"""
"0,25,""0,01509984"",""1,0305"",""0,25"",""0,03782908"",""1,030625"",""0,25"",""0,01160304"",""1,03075"",""0,25"",""0,035127"",""1,030625"",""0,25"",""0,04212062"",""1,030625"",""0,25"",""0,04339218"",""1,030625"",""0,25"",""0,04418691"",""1,030625"",""0,25"",""0,03465017"",""1,03025"",""0,25"",""0,04418691"",""1,030625"",""0,25"",""0,03147125"",""1,0305"""
"0,26,""0,01605352"",""1,08075"",""0,26"",""0,03655751"",""1,080625"",""0,26"",""0,01160304"",""1,080875"",""0,26"",""0,03782908"",""1,08075"",""0,26"",""0,04657109"",""1,08075"",""0,26"",""0,04418691"",""1,080625"",""0,26"",""0,04339218"",""1,080875"",""0,26"",""0,03751119"",""1,0805"",""0,26"",""0,04053116"",""1,080625"",""0,26"",""0,03592173"",""1,080625"""
"0,27,""0,01478195"",""1,130625"",""0,27"",""0,03385544"",""1,130625"",""0,27"",""0,01446406"",""1,131"",""0,27"",""0,04227956"",""1,131"",""0,27"",""0,0500679"",""1,130875"",""0,27"",""0,04545848"",""1,1305"",""0,27"",""0,04418691"",""1,13075"",""0,27"",""0,04053116"",""1,130625"",""0,27"",""0,03973643"",""1,1305"",""0,27"",""0,03274282"",""1,13075"""
"0,28,""0,01557668"",""1,180875"",""0,28"",""0,03258387"",""1,180875"",""0,28"",""0,01986822"",""1,181"",""0,28"",""0,04657109"",""1,181"",""0,28"",""0,05404155"",""1,180875"",""0,28"",""0,04847844"",""1,1805"",""0,28"",""0,04943212"",""1,18075"",""0,28"",""0,04371007"",""1,180625"",""0,28"",""0,04816055"",""1,180625"",""0,28"",""0,03417333"",""1,180875"""
"0,29,""0,01605352"",""1,231"",""0,29"",""0,0295639"",""1,231"",""0,29"",""0,02193451"",""1,230875"",""0,29"",""0,0462532"",""1,231"",""0,29"",""0,05658467"",""1,23075"",""0,29"",""0,0500679"",""1,231"",""0,29"",""0,0521342"",""1,231"",""0,29"",""0,04386902"",""1,230625"",""0,29"",""0,05531311"",""1,230875"",""0,29"",""0,04148483"",""1,23075"""
"0,3,""0,01351039"",""1,281125"",""0,3"",""0,02638499"",""1,281125"",""0,3"",""0,02320608"",""1,281125"",""0,3"",""0,04704793"",""1,281"",""0,3"",""0,05896886"",""1,281125"",""0,3"",""0,05165736"",""1,28075"",""0,3"",""0,05324681"",""1,281"",""0,3"",""0,04180272"",""1,280875"",""0,3"",""0,05372365"",""1,280875"",""0,3"",""0,04688899"",""1,280625"""
"0,31,""0,01351039"",""1,330875"",""0,31"",""0,02749761"",""1,331"",""0,31"",""0,02717972"",""1,33125"",""0,31"",""0,05022685"",""1,33125"",""0,31"",""0,06453196"",""1,331125"",""0,31"",""0,055631"",""1,33075"",""0,31"",""0,05690257"",""1,331"",""0,31"",""0,04132589"",""1,33075"",""0,31"",""0,0521342"",""1,330875"",""0,31"",""0,04545848"",""1,331"""
"0,32,""0,0166893"",""1,381"",""0,32"",""0,03019969"",""1,381125"",""0,32"",""0,03115336"",""1,381125"",""0,32"",""0,05022685"",""1,38125"",""0,32"",""0,06961823"",""1,381125"",""0,32"",""0,05817413"",""1,380875"",""0,32"",""0,06039937"",""1,380875"",""0,32"",""0,04180272"",""1,380875"",""0,32"",""0,05722046"",""1,380875"",""0,32"",""0,04259745"",""1,381125"""
"0,33,""0,01684825"",""1,43125"",""0,33"",""0,03274282"",""1,431125"",""0,33"",""0,03274282"",""1,431125"",""0,33"",""0,04927317"",""1,431125"",""0,33"",""0,07041296"",""1,431125"",""0,33"",""0,05880992"",""1,431"",""0,33"",""0,06198883"",""1,431125"",""0,33"",""0,04291534"",""1,43075"",""0,33"",""0,06484985"",""1,431125"",""0,33"",""0,04577637"",""1,430875"""
"0,34,""0,01748403"",""1,481125"",""0,34"",""0,03671646"",""1,481125"",""0,34"",""0,03417333"",""1,481125"",""0,34"",""0,05245209"",""1,481125"",""0,34"",""0,07200241"",""1,48125"",""0,34"",""0,06167094"",""1,481"",""0,34"",""0,06532669"",""1,48125"",""0,34"",""0,04609426"",""1,481"",""0,34"",""0,06691615"",""1,481125"",""0,34"",""0,05324681"",""1,48075"""
"0,35,""0,01986822"",""1,531125"",""0,35"",""0,03910065"",""1,531"",""0,35"",""0,035127"",""1,5315"",""0,35"",""0,05817413"",""1,531375"",""0,35"",""0,07756551"",""1,53125"",""0,35"",""0,06437302"",""1,530875"",""0,35"",""0,06882349"",""1,531125"",""0,35"",""0,04863739"",""1,531"",""0,35"",""0,0632604"",""1,531"",""0,35"",""0,05499522"",""1,531"""
"0,36,""0,01827876"",""1,581"",""0,36"",""0,03862381"",""1,581125"",""0,36"",""0,03623962"",""1,581375"",""0,36"",""0,06373724"",""1,581375"",""0,36"",""0,08281072"",""1,581125"",""0,36"",""0,06437302"",""1,581"",""0,36"",""0,07041296"",""1,581"",""0,36"",""0,04943212"",""1,580875"",""0,36"",""0,06532669"",""1,581125"",""0,36"",""0,05245209"",""1,581125"""
"0,37,""0,01478195"",""1,631125"",""0,37"",""0,03830592"",""1,631125"",""0,37"",""0,0389417"",""1,631125"",""0,37"",""0,06993612"",""1,631125"",""0,37"",""0,08789698"",""1,631375"",""0,37"",""0,06484985"",""1,631125"",""0,37"",""0,07390976"",""1,63125"",""0,37"",""0,05102158"",""1,630875"",""0,37"",""0,07565816"",""1,631125"",""0,37"",""0,05642573"",""1,631"""
"0,38,""0,01557668"",""1,68125"",""0,38"",""0,03941854"",""1,68125"",""0,38"",""0,04180272"",""1,681375"",""0,38"",""0,07486343"",""1,68125"",""0,38"",""0,09314219"",""1,681375"",""0,38"",""0,06755193"",""1,681"",""0,38"",""0,07963181"",""1,68125"",""0,38"",""0,05404155"",""1,681"",""0,38"",""0,08122126"",""1,68125"",""0,38"",""0,06643931"",""1,680875"""
"0,39,""0,01684825"",""1,731"",""0,39"",""0,04053116"",""1,731"",""0,39"",""0,04339218"",""1,731375"",""0,39"",""0,07836024"",""1,7315"",""0,39"",""0,09536743"",""1,731375"",""0,39"",""0,07041296"",""1,731"",""0,39"",""0,08471807"",""1,73125"",""0,39"",""0,05578995"",""1,731"",""0,39"",""0,07708868"",""1,731125"",""0,39"",""0,07073084"",""1,73125"""
"0,4,""0,01684825"",""1,781125"",""0,4"",""0,04212062"",""1,781125"",""0,4"",""0,04736583"",""1,781375"",""0,4"",""0,08153915"",""1,781375"",""0,4"",""0,096639"",""1,78125"",""0,4"",""0,07247925"",""1,781"",""0,4"",""0,08916855"",""1,781125"",""0,4"",""0,05896886"",""1,780875"",""0,4"",""0,07677078"",""1,781125"",""0,4"",""0,0667572"",""1,781125"""
"0,41,""0,01875559"",""1,831375"",""0,41"",""0,04418691"",""1,831375"",""0,41"",""0,05245209"",""1,831125"",""0,41"",""0,0834465"",""1,83125"",""0,41"",""0,1014074"",""1,83125"",""0,41"",""0,0740687"",""1,831125"",""0,41"",""0,0945727"",""1,831375"",""0,41"",""0,06405512"",""1,831"",""0,41"",""0,08551279"",""1,83125"",""0,41"",""0,06516775"",""1,831125"""
"0,42,""0,02066294"",""1,88125"",""0,42"",""0,04609426"",""1,88125"",""0,42"",""0,05499522"",""1,881375"",""0,42"",""0,08185705"",""1,881125"",""0,42"",""0,1058578"",""1,8815"",""0,42"",""0,0743866"",""1,881125"",""0,42"",""0,09743372"",""1,88125"",""0,42"",""0,06755193"",""1,881"",""0,42"",""0,09266535"",""1,88125"",""0,42"",""0,07041296"",""1,881"""
"0,43,""0,02193451"",""1,931"",""0,43"",""0,04863739"",""1,931125"",""0,43"",""0,05737941"",""1,9315"",""0,43"",""0,08153915"",""1,9315"",""0,43"",""0,1096725"",""1,931375"",""0,43"",""0,07597605"",""1,931125"",""0,43"",""0,09854635"",""1,93125"",""0,43"",""0,06930033"",""1,931125"",""0,43"",""0,09298325"",""1,93125"",""0,43"",""0,07597605"",""1,93125"""
"0,44,""0,02463659"",""1,981125"",""0,44"",""0,05133947"",""1,981125"",""0,44"",""0,06135305"",""1,981375"",""0,44"",""0,08440018"",""1,9815"",""0,44"",""0,1160304"",""1,98125"",""0,44"",""0,08074442"",""1,981125"",""0,44"",""0,1014074"",""1,98125"",""0,44"",""0,07311503"",""1,981125"",""0,44"",""0,09377798"",""1,98125"",""0,44"",""0,07565816"",""1,98125"""
"0,45,""0,02590815"",""2,0315"",""0,45"",""0,05245209"",""2,0315"",""0,45"",""0,06453196"",""2,03125"",""0,45"",""0,08789698"",""2,03125"",""0,45"",""0,1223882"",""2,031375"",""0,45"",""0,08281072"",""2,03125"",""0,45"",""0,1042684"",""2,03125"",""0,45"",""0,07645289"",""2,031125"",""0,45"",""0,1010895"",""2,03125"",""0,45"",""0,07359187"",""2,031"""
"0,46,""0,02543131"",""2,08125"",""0,46"",""0,05261103"",""2,081375"",""0,46"",""0,06755193"",""2,08125"",""0,46"",""0,09155273"",""2,08125"",""0,46"",""0,1257261"",""2,0815"",""0,46"",""0,08153915"",""2,08125"",""0,46"",""0,1077652"",""2,081375"",""0,46"",""0,07867813"",""2,08125"",""0,46"",""0,1120567"",""2,08125"",""0,46"",""0,0778834"",""2,081125"""
"0,47,""0,02702077"",""2,131"",""0,47"",""0,05340576"",""2,131125"",""0,47"",""0,07088979"",""2,1315"",""0,47"",""0,09695689"",""2,131375"",""0,47"",""0,1284281"",""2,131375"",""0,47"",""0,08360545"",""2,131125"",""0,47"",""0,114123"",""2,131375"",""0,47"",""0,08106232"",""2,13125"",""0,47"",""0,116984"",""2,13125"",""0,47"",""0,08551279"",""2,13125"""
"0,48,""0,02940496"",""2,18125"",""0,48"",""0,05372365"",""2,18125"",""0,48"",""0,07486343"",""2,1815"",""0,48"",""0,1034737"",""2,181375"",""0,48"",""0,1306534"",""2,18125"",""0,48"",""0,09028117"",""2,181125"",""0,48"",""0,120004"",""2,181125"",""0,48"",""0,0834465"",""2,181125"",""0,48"",""0,1145999"",""2,18125"",""0,48"",""0,08821487"",""2,181125"""
"0,49,""0,02829234"",""2,231375"",""0,49"",""0,05372365"",""2,23125"",""0,49"",""0,07947286"",""2,23125"",""0,49"",""0,1096725"",""2,23125"",""0,49"",""0,1314481"",""2,231375"",""0,49"",""0,09616216"",""2,23125"",""0,49"",""0,1233419"",""2,2315"",""0,49"",""0,08503596"",""2,231125"",""0,49"",""0,1161893"",""2,2315"",""0,49"",""0,08757909"",""2,231125"""
"0,5,""0,02702077"",""2,281375"",""0,5"",""0,05531311"",""2,281375"",""0,5"",""0,08440018"",""2,2815"",""0,5"",""0,1152356"",""2,281125"",""0,5"",""0,1316071"",""2,2815"",""0,5"",""0,1002947"",""2,28125"",""0,5"",""0,1268387"",""2,281375"",""0,5"",""0,08837382"",""2,28125"",""0,5"",""0,1263618"",""2,28125"",""0,5"",""0,09187063"",""2,281"""
"0,51,""0,02622604"",""2,331125"",""0,51"",""0,05849202"",""2,331125"",""0,51"",""0,08742014"",""2,3315"",""0,51"",""0,1209577"",""2,331375"",""0,51"",""0,1335144"",""2,3315"",""0,51"",""0,1042684"",""2,331125"",""0,51"",""0,1314481"",""2,331375"",""0,51"",""0,09425481"",""2,331125"",""0,51"",""0,1339912"",""2,33125"",""0,51"",""0,1002947"",""2,331375"""
"0,52,""0,02543131"",""2,381125"",""0,52"",""0,06278356"",""2,381"",""0,52"",""0,08900961"",""2,3815"",""0,52"",""0,1282692"",""2,381375"",""0,52"",""0,1362165"",""2,38125"",""0,52"",""0,1072884"",""2,381125"",""0,52"",""0,134786"",""2,38125"",""0,52"",""0,1017253"",""2,38125"",""0,52"",""0,1343091"",""2,38125"",""0,52"",""0,1045863"",""2,38125"""
"0,53,""0,02749761"",""2,4315"",""0,53"",""0,06691615"",""2,431375"",""0,53"",""0,09155273"",""2,431375"",""0,53"",""0,1358986"",""2,43125"",""0,53"",""0,140667"",""2,431375"",""0,53"",""0,1096725"",""2,43125"",""0,53"",""0,1379649"",""2,431375"",""0,53"",""0,1093547"",""2,43125"",""0,53"",""0,1358986"",""2,43125"",""0,53"",""0,1034737"",""2,43125"""
"0,54,""0,03115336"",""2,48125"",""0,54"",""0,07088979"",""2,48125"",""0,54"",""0,09616216"",""2,481375"",""0,54"",""0,1438459"",""2,48125"",""0,54"",""0,1470248"",""2,4815"",""0,54"",""0,1128515"",""2,481125"",""0,54"",""0,1419385"",""2,481375"",""0,54"",""0,1153946"",""2,481375"",""0,54"",""0,1446406"",""2,48125"",""0,54"",""0,1056989"",""2,481125"""
"0,55,""0,03226598"",""2,531125"",""0,55"",""0,07470449"",""2,531125"",""0,55"",""0,1022021"",""2,531625"",""0,55"",""0,1517932"",""2,531375"",""0,55"",""0,1546542"",""2,5315"",""0,55"",""0,116984"",""2,531"",""0,55"",""0,1467069"",""2,53125"",""0,55"",""0,1204809"",""2,53125"",""0,55"",""0,1533826"",""2,531"",""0,55"",""0,1149178"",""2,53125"""
"0,56,""0,03258387"",""2,58125"",""0,56"",""0,07836024"",""2,58125"",""0,56"",""0,1088778"",""2,581625"",""0,56"",""0,161012"",""2,581375"",""0,56"",""0,1633962"",""2,58125"",""0,56"",""0,1223882"",""2,58125"",""0,56"",""0,1521111"",""2,58125"",""0,56"",""0,126044"",""2,581125"",""0,56"",""0,15529"",""2,581125"",""0,56"",""0,1236598"",""2,58125"""
"0,57,""0,0333786"",""2,631375"",""0,57"",""0,08201599"",""2,631375"",""0,57"",""0,1153946"",""2,631375"",""0,57"",""0,1705488"",""2,63125"",""0,57"",""0,172774"",""2,631375"",""0,57"",""0,1279513"",""2,63125"",""0,57"",""0,1589457"",""2,631375"",""0,57"",""0,1311302"",""2,631125"",""0,57"",""0,1549721"",""2,63125"",""0,57"",""0,1252492"",""2,631125"""
"0,58,""0,03353755"",""2,68125"",""0,58"",""0,08519491"",""2,681375"",""0,58"",""0,1220703"",""2,6815"",""0,58"",""0,1783371"",""2,68125"",""0,58"",""0,1811981"",""2,6815"",""0,58"",""0,1331965"",""2,681125"",""0,58"",""0,1672109"",""2,681375"",""0,58"",""0,134786"",""2,68125"",""0,58"",""0,161012"",""2,68125"",""0,58"",""0,1249313"",""2,681125"""
"0,59,""0,0354449"",""2,731"",""0,59"",""0,08678436"",""2,731"",""0,59"",""0,1279513"",""2,7315"",""0,59"",""0,1839002"",""2,7315"",""0,59"",""0,1878738"",""2,731375"",""0,59"",""0,1379649"",""2,731125"",""0,59"",""0,175635"",""2,73125"",""0,59"",""0,1382828"",""2,73125"",""0,59"",""0,1716614"",""2,731"",""0,59"",""0,1322428"",""2,731375"""
